"YearStart","YearEnd","LocationAbbr","State","Datasource","Class","Topic","Question","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Alt","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Total","Gender","Grade","Race.Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","DataValueTypeID","LocationID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","FID","Prevalence_in_the_States","SHAPE_Length","SHAPE_Area","prevalence_scale","amount_of_students"
2015,2015,"PA","Pennsylvania","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",14,14,"","",12.3,15.8,2741,"Total","","","","(40.793730152, -77.860700294)","OWS","OWS1","Q038","VALUE",42,"Total","Total","OVR","OVERALL",47,30,5024348.11219534,1288451936889.14,"Medium",383.74
2015,2015,"ME","Maine","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",38.2,38.2,"","",35.6,40.8,1969,"","","12th","","(45.254228894001, -68.985031336)","FV","FV1","Q020","VALUE",23,"Grade","12th","GRADE","GRADE12",41,30,5560035.36660915,990384869184.921,"Medium",752.158
2015,2015,"NC","North Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",35.9,35.9,"","",16.3,61.7,171,"","","","Asian","(35.466220975, -79.159250463)","FV","FV1","Q020","VALUE",37,"Race/Ethnicity","Asian","RACE","RACEASN",27,30.1,6714056.23757219,1495755986090.79,"Medium",61.389
2015,2015,"MA","Massachusetts","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",37.5,37.5,"","",31.9,43.5,706,"","","9th","","(42.27687047, -72.082690675)","FV","FV1","Q021","VALUE",25,"Grade","9th","GRADE","GRADE09",33,24.3,4197218.1811822,247224998635.541,"Low",264.75
2015,2015,"DC","District of Columbia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",53.9,53.9,"","",51.3,56.5,1454,"","","","Hispanic","(38.890371385, -77.031961127)","FV","FV1","Q021","VALUE",11,"Race/Ethnicity","Hispanic","RACE","RACEHIS",36,22.1,200324.960720334,1972102312.29117,"Low",783.706
2015,2015,"AK","Alaska","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",15.2,15.2,"","",9.3,24,159,"","","","2 or more races","(64.845079957001, -147.722059036)","PA","PA1","Q049","VALUE",2,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",14,29.8,6663726.59054098,530113882116.939,"Low",24.168
2015,2015,"DC","District of Columbia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(38.890371385, -77.031961127)","TV","TV1","Q059","VALUE",11,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",36,22.1,200324.960720334,1972102312.29117,"Low",NA
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",12.2,12.2,"","",9.6,15.4,600,"","","9th","","(41.56266102, -72.649840952)","SD","SD1","Q058","VALUE",9,"Grade","9th","GRADE","GRADE09",35,25.3,1780630.95573379,145421898735.938,"Low",73.2
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",25,25,"","",20.1,30.5,234,"","","","2 or more races","(28.932040377, -81.928960539)","PA","PA1","Q048","VALUE",12,"Race/Ethnicity","2 or more races","RACE","RACE2PLUS",13,26.8,10533929.1444184,1674411223041.2,"Low",58.5
2015,2015,"AK","Alaska","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",22.6,22.6,"","",19.6,26,423,"","","10th","","(64.845079957001, -147.722059036)","TV","TV1","Q059","VALUE",2,"Grade","10th","GRADE","GRADE10",14,29.8,6663726.59054098,530113882116.939,"Low",95.598
2015,2015,"MI","Michigan","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(44.661319543001, -84.71439027)","OWS","OWS1","Q039","VALUE",26,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",11,31.2,12407988.0244766,1657221839418.83,"Medium",NA
2015,2015,"HI","Hawaii","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",21,21,"","",17.5,25,1464,"","","9th","","(21.304850435, -157.857749403)","PA","PA1","Q048","VALUE",15,"Grade","9th","GRADE","GRADE09",42,22.7,0,0,"Low",307.44
2015,2015,"DC","District of Columbia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",18.4,18.4,"","",17.4,19.5,5824,"","","","Non-Hispanic Black","(38.890371385, -77.031961127)","OWS","OWS1","Q039","VALUE",11,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",36,22.1,200324.960720334,1972102312.29117,"Low",1071.616
2015,2015,"CT","Connecticut","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(41.56266102, -72.649840952)","SD","SD1","Q058","VALUE",9,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",35,25.3,1780630.95573379,145421898735.938,"Low",NA
2015,2015,"SD","South Dakota","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",13.8,13.8,"","",10.6,17.9,319,"","","12th","","(44.353130053, -100.373530637)","OWS","OWS1","Q039","VALUE",46,"Grade","12th","GRADE","GRADE12",23,30.4,6680911.24820537,2199053487708.16,"Medium",44.022
2015,2015,"NH","New Hampshire","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",NA,"Value",24.2,24.2,"","",21.9,26.8,3860,"","","10th","","(43.655950113, -71.50036092)","PA","PA1","Q048","VALUE",33,"Grade","10th","GRADE","GRADE10",52,26.3,2674767.14806674,270529403259.303,"Low",934.12
2015,2015,"FL","Florida","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",18.7,18.7,"","",16.4,21.2,2042,"","","","Hispanic","(28.932040377, -81.928960539)","SD","SD1","Q058","VALUE",12,"Race/Ethnicity","Hispanic","RACE","RACEHIS",13,26.8,10533929.1444184,1674411223041.2,"Low",381.854
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",22.2,22.2,"","",16.4,29.3,733,"","","11th","","(34.748650124, -92.274490743)","PA","PA1","Q049","VALUE",5,"Grade","11th","GRADE","GRADE11",24,34.5,5707634.00276971,1488699273848.93,"Medium",162.726
2015,2015,"MD","Maryland","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",14.4,14.4,"","",11.6,17.7,582,"","","","American Indian/Alaska Native","(39.290580964, -76.609260111)","PA","PA1","Q049","VALUE",24,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",45,28.9,5850363.29291603,303943203091.598,"Low",83.808
2015,2015,"SC","South Carolina","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(33.998821303, -81.045371207)","FV","FV1","Q020","VALUE",45,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",40,31.7,4370940.54750344,878270407919.019,"Medium",NA
2015,2015,"IN","Indiana","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",16,16,"","",12.8,19.8,633,"","","9th","","(39.766910452, -86.149960194)","SD","SD1","Q058","VALUE",18,"Grade","9th","GRADE","GRADE09",32,31.3,4858882.21795382,1010364222333.8,"Medium",101.28
2015,2015,"AK","Alaska","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",12.6,12.6,"","",9.4,16.7,659,"","","","Non-Hispanic White","(64.845079957001, -147.722059036)","PA","PA1","Q049","VALUE",2,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",14,29.8,6663726.59054098,530113882116.939,"Low",83.034
2015,2015,"NV","Nevada","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","American Indian/Alaska Native","(39.49324039, -117.071840564)","FV","FV1","Q020","VALUE",32,"Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",34,26.7,8240794.81048687,3564354191161.93,"Low",NA
2015,2015,"VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",16.1,16.1,"","",15.4,16.9,9267,"","Male","","","(43.625381239, -72.517640791)","OWS","OWS1","Q038","VALUE",50,"Gender","Male","GEN","MALE",49,25.1,2653732.23226363,278931330216.061,"Low",1491.987
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",NA,"Value",27,27,"","",24.3,29.8,4737,"","Female","","","(42.827001032, -75.543970427)","TV","TV1","Q059","VALUE",36,"Gender","Female","GEN","FEMALE",10,25,7981383.07788145,1411440550734.63,"Low",1278.99
2015,2015,"PR","Puerto Rico","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",13.3,13.3,"","",8.5,20.2,286,"","","12th","","(18.220833, -66.590149)","OWS","OWS1","Q039","VALUE",72,"Grade","12th","GRADE","GRADE12",39,29.5,2136273.27059009,114783882870.193,"Low",38.038
2015,2015,"NY","New York","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",11.9,11.9,"","",10,14,2036,"","","","Non-Hispanic White","(42.827001032, -75.543970427)","OWS","OWS1","Q038","VALUE",36,"Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",10,25,7981383.07788145,1411440550734.63,"Low",242.284
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(47.475319779, -100.118421049)","FV","FV1","Q021","VALUE",38,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",51,31,5872756.35857996,2013151767399.38,"Medium",NA
2015,2015,"AR","Arkansas","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",41.4,41.4,"","",29.3,54.5,798,"","","9th","","(34.748650124, -92.274490743)","PA","PA1","Q049","VALUE",5,"Grade","9th","GRADE","GRADE09",24,34.5,5707634.00276971,1488699273848.93,"Medium",330.372
2015,2015,"VT","Vermont","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",24.9,24.9,"","",22.2,27.8,909,"","","","Hispanic","(43.625381239, -72.517640791)","SD","SD1","Q058","VALUE",50,"Race/Ethnicity","Hispanic","RACE","RACEHIS",49,25.1,2653732.23226363,278931330216.061,"Low",226.341
2015,2015,"PR","Puerto Rico","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(18.220833, -66.590149)","FV","FV1","Q020","VALUE",72,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",39,29.5,2136273.27059009,114783882870.193,"Low",NA
2015,2015,"NH","New Hampshire","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",11.7,11.7,"","",9.9,13.8,4013,"","","9th","","(43.655950113, -71.50036092)","SD","SD1","Q058","VALUE",33,"Grade","9th","GRADE","GRADE09",52,26.3,2674767.14806674,270529403259.303,"Low",469.521
2015,2015,"ND","North Dakota","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Non-Hispanic Black","(47.475319779, -100.118421049)","FV","FV1","Q020","VALUE",38,"Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",51,31,5872756.35857996,2013151767399.38,"Medium",NA
2015,2015,"HI","Hawaii","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",NA,"Value",14,14,"","",11.9,16.5,965,"","","","Hispanic","(21.304850435, -157.857749403)","SD","SD1","Q058","VALUE",15,"Race/Ethnicity","Hispanic","RACE","RACEHIS",42,22.7,0,0,"Low",135.1
2015,2015,"NV","Nevada","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",NA,"Value",17.2,17.2,"","",8.8,30.9,255,"","","12th","","(39.49324039, -117.071840564)","PA","PA1","Q049","VALUE",32,"Grade","12th","GRADE","GRADE12",34,26.7,8240794.81048687,3564354191161.93,"Low",43.86
2015,2015,"TN","Tennessee","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Asian","(35.68094058, -85.774490914)","OWS","OWS1","Q038","VALUE",47,"Race/Ethnicity","Asian","RACE","RACEASN",8,33.8,6350376.86082221,1177054472558.46,"Medium",NA
2015,2015,"WV","West Virginia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",NA,NA,"-","Data not available because sample size is insufficient or data not reported.",NA,NA,NA,"","","","Hawaiian/Pacific Islander","(38.665510202, -80.712640135)","OWS","OWS1","Q039","VALUE",54,"Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",31,35.6,5374279.69717876,685167361615.589,"Medium",NA
2015,2015,"MA","Massachusetts","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",NA,"Value",16.8,16.8,"","",13.3,21,687,"","","9th","","(42.27687047, -72.082690675)","OWS","OWS1","Q039","VALUE",25,"Grade","9th","GRADE","GRADE09",33,24.3,4197218.1811822,247224998635.541,"Low",115.416
